Lesson	Type	No	Name	Sentences_Kor	Sentences_Phon	Sentences_Viet	FileAudio	FileImage
Lesson14	Vocabulary	2.4	Exam	짧다	Jjal-đa	Ngắn	https://luandai123.github.io/Korean_Beginner/L14Vo2.4.mp3	
Lesson14	Vocabulary	2.4.ex	Exam	짧은 치마가 유행이에요.	Jjal-bưn chi-ma-ga yu-heng-i-ê-yô.	Váy ngắn đang thịnh hành.	https://luandai123.github.io/Korean_Beginner/L14Vo2.4.ex.mp3	
Lesson14	Vocabulary	2.5	Exam	높다	No-ta	Cao (độ cao)	https://luandai123.github.io/Korean_Beginner/L14Vo2.5.mp3	
Lesson14	Vocabulary	2.5.ex	Exam	산이 높아요.	Sa-ni no-pa-yô.	Núi cao.	https://luandai123.github.io/Korean_Beginner/L14Vo2.5.ex.mp3	
Lesson14	Vocabulary	2.6	Exam	낮다	Nat-đa	Thấp	https://luandai123.github.io/Korean_Beginner/L14Vo2.6.mp3	
Lesson14	Vocabulary	2.6.ex	Exam	이 건물은 낮아요.	I gơn-mu-rưn na-ja-yô.	Tòa nhà này thấp.	https://luandai123.github.io/Korean_Beginner/L14Vo2.6.ex.mp3	
Lesson14	Vocabulary	2.7	Exam	비싸다	Pi-ssa-đa	Đắt (giá)	https://luandai123.github.io/Korean_Beginner/L14Vo2.7.mp3	
Lesson14	Vocabulary	2.7.ex	Exam	이 시계는 비싸요.	I si-gê-nưn pi-ssa-yô.	Chiếc đồng hồ này đắt.	https://luandai123.github.io/Korean_Beginner/L14Vo2.7.ex.mp3	
Lesson14	Vocabulary	2.8	Exam	싸다	Ssa-đa	Rẻ (giá)	https://luandai123.github.io/Korean_Beginner/L14Vo2.8.mp3	
Lesson14	Vocabulary	2.8.ex	Exam	이 시계는 싸요.	I si-gê-nưn ssa-yô.	Chiếc đồng hồ này rẻ.	https://luandai123.github.io/Korean_Beginner/L14Vo2.8.ex.mp3	
Lesson14	Vocabulary	2.9	Exam	불편하다	Bul-phyơn-ha-đa	Bất tiện / Khó chịu	https://luandai123.github.io/Korean_Beginner/L14Vo2.9.mp3	
Lesson14	Vocabulary	2.9.ex	Exam	이 신발은 불편해요.	I shin-ba-rưn bul-phyơn-hê-yô.	Đôi giày này khó chịu.	https://luandai123.github.io/Korean_Beginner/L14Vo2.9.ex.mp3	
Lesson14	Vocabulary	2.10	Exam	편하다	Phyơn-ha-đa	Tiện lợi / Thoải mái	https://luandai123.github.io/Korean_Beginner/L14Vo2.10.mp3	
Lesson14	Vocabulary	2.10.ex	Exam	운동화가 편해요.	Un-đong-hua-ga phyơn-hê-yô.	Giày thể thao thoải mái.	https://luandai123.github.io/Korean_Beginner/L14Vo2.10.ex.mp3	
Lesson14	Vocabulary	2.11	Exam	두껍다	Tu-kkơp-da	Dày	https://luandai123.github.io/Korean_Beginner/L14Vo2.11.mp3	
Lesson14	Vocabulary	2.11.ex	Exam	이 책은 두꺼워요.	I chê-gưn tu-kkơ-uô-yô.	Cuốn sách này dày.	https://luandai123.github.io/Korean_Beginner/L14Vo2.11.ex.mp3	
Lesson14	Vocabulary	2.11.tip	Def			[MẸO] "두껍다" là bất quy tắc ㅂ: 두껍다 → 두꺼워요. ㅂ biến thành 워!		
Lesson14	Vocabulary	2.12	Exam	얇다	Yal-đa	Mỏng	https://luandai123.github.io/Korean_Beginner/L14Vo2.12.mp3	
Lesson14	Vocabulary	2.12.ex	Exam	이 책은 얇아요.	I chê-gưn yal-ba-yô.	Cuốn sách này mỏng.	https://luandai123.github.io/Korean_Beginner/L14Vo2.12.ex.mp3	
Lesson14	Vocabulary	2.13	Exam	귀엽다	Kui-yơp-da	Dễ thương	https://luandai123.github.io/Korean_Beginner/L14Vo2.13.mp3	
Lesson14	Vocabulary	2.13.ex	Exam	그 아이가 귀여워요.	Kư a-i-ga kui-yơ-uô-yô.	Đứa bé đó dễ thương.	https://luandai123.github.io/Korean_Beginner/L14Vo2.13.ex.mp3	
Lesson14	Vocabulary	2.13.tip	Def			[MẸO] "귀엽다" bất quy tắc ㅂ → 귀여워요. Rất hay dùng khi khen ngợi!		
Lesson14	Vocabulary	2.14	Exam	친절하다	Chin-jơl-ha-đa	Thân thiện / Tử tế	https://luandai123.github.io/Korean_Beginner/L14Vo2.14.mp3	
Lesson14	Vocabulary	2.14.ex	Exam	정우 씨는 친절한 사람이에요.	Jơng-u ssi-nưn chin-jơl-han sa-ra-mi-ê-yô.	Jeong-u là người tử tế.	https://luandai123.github.io/Korean_Beginner/L14Vo2.14.ex.mp3	
Lesson14	Vocabulary	2.15	Exam	똑똑하다	Ttok-tto-kha-đa	Thông minh	https://luandai123.github.io/Korean_Beginner/L14Vo2.15.mp3	
Lesson14	Vocabulary	2.15.ex	Exam	그 학생은 똑똑해요.	Kư hak-seng-ưn ttok-tto-khê-yô.	Học sinh đó thông minh.	https://luandai123.github.io/Korean_Beginner/L14Vo2.15.ex.mp3	
Lesson14	Vocabulary	2.16	Exam	멋있다	Mơ-sit-đa	Đẹp trai / Sành điệu / Ngầu	https://luandai123.github.io/Korean_Beginner/L14Vo2.16.mp3	
Lesson14	Vocabulary	2.16.ex	Exam	저기 키가 큰 남자 멋있어요.	Chơ-gi khi-ga kưn nam-ja mơ-si-ssơ-yô.	Người đàn ông cao kia ngầu nhỉ.	https://luandai123.github.io/Korean_Beginner/L14Vo2.16.ex.mp3	
Lesson14	Vocabulary	2.17	Exam	예쁘다	Yê-ppư-đa	Đẹp (dùng cho phụ nữ/đồ vật)	https://luandai123.github.io/Korean_Beginner/L14Vo2.17.mp3	
Lesson14	Vocabulary	2.17.ex	Exam	그거 예쁘네요.	Kư-gơ yê-ppư-nê-yô.	Cái đó đẹp nhỉ.	https://luandai123.github.io/Korean_Beginner/L14Vo2.17.ex.mp3	
Lesson14	Grammar	1	Struc	ㄹ 탈락 (Bất quy tắc ㄹ — ㄹ bị lược bỏ)				
Lesson14	Grammar	1	Def			Khi gốc động từ/tính từ kết thúc bằng ㄹ, ㄹ bị lược bỏ trước ㄴ, ㅂ, ㅅ. Đây là hiện tượng rất phổ biến.		
Lesson14	Grammar	1	Form			ㄹ + ㄴ/ㅂ/ㅅ → ㄹ bị mất. VD: 알다+네요→아네요 | 알다+ㅂ니다→압니다 | 알다+세요→아세요		
Lesson14	Grammar	1	Usa			Áp dụng cho: 알다(biết), 만들다(làm/tạo), 살다(sống), 놀다(chơi), 팔다(bán), 열다(mở).		
Lesson14	Grammar	1.1	Exam	어디에 사세요? — 서울에 삽니다.	Ơ-đi-ê sa-sê-yô? — Sơ-u-rê sam-ni-đa.	Bạn sống ở đâu? — Tôi sống ở Seoul.	https://luandai123.github.io/Korean_Beginner/L14Gr1.1.mp3	
Lesson14	Grammar	1.2	Exam	마리코 씨, 어제 케이크 만드셨어요? — 아니요, 내일 만들 거예요.	Ma-ri-kho ssi, ơ-jê khê-i-kư man-đư-syơ-ssơ-yô? — A-ni-yô, nê-il man-dưl kơ-yê-yô.	Mariko ơi, hôm qua bạn đã làm bánh chưa? — Không, tôi sẽ làm vào ngày mai.	https://luandai123.github.io/Korean_Beginner/L14Gr1.2.mp3	
Lesson14	Grammar	1.3	Exam	이 노래를 아세요? — 네, 알아요.	I no-rê-rưl a-sê-yô? — Nê, a-ra-yô.	Bạn có biết bài hát này không? — Có, tôi biết.	https://luandai123.github.io/Korean_Beginner/L14Gr1.3.mp3	
Lesson14	Grammar	1.3.tip	Def			[MẸO] 알다 (biết): 알아요 ✓ (bình thường) | 아세요 ✓ (kính ngữ: ㄹ mất trước 세요) | 압니다 ✓ (lịch sự: ㄹ mất trước ㅂ)		
Lesson14	Grammar	2	Struc	A-(으)ㄴ N — Tính từ bổ nghĩa cho danh từ (Noun modification)				
Lesson14	Grammar	2	Def			Tính từ đứng trước danh từ để bổ nghĩa. Thêm -(으)ㄴ vào gốc tính từ. Đây là dạng "adjectival clause" cơ bản.		
Lesson14	Grammar	2	Form			Không có patchim → + ㄴ. Có patchim → + 은. Đặc biệt: 있다/없다 → 있는/없는 (dùng -는, không dùng -은).		
Lesson14	Grammar	2.1	Exam	따뜻한 커피를 마실까요?	Tta-ttưt-han khơ-phi-rưl ma-shil-kka-yô?	Chúng ta uống cà phê nóng nhé?	https://luandai123.github.io/Korean_Beginner/L14Gr2.1.mp3	
Lesson14	Grammar	2.2	Exam	정우 씨는 좋은 친구예요.	Jơng-u ssi-nưn jo-ưn chin-gu-yê-yô.	Jeong-u là bạn tốt.	https://luandai123.github.io/Korean_Beginner/L14Gr2.2.mp3	
Lesson14	Grammar	2.3	Exam	어떤 영화를 좋아하세요? — 재미있는 영화를 좋아해요.	Ơ-ttơn yơng-hua-rưl jo-a-ha-sê-yô? — Jê-mi-it-nưn yơng-hua-rưl jo-a-hê-yô.	Bạn thích phim gì? — Tôi thích phim thú vị.	https://luandai123.github.io/Korean_Beginner/L14Gr2.3.mp3	
Lesson14	Grammar	2.4	Exam	어떤 치마가 유행이에요? — 짧은 치마가 유행이에요.	Ơ-ttơn chi-ma-ga yu-heng-i-ê-yô? — Jjal-bưn chi-ma-ga yu-heng-i-ê-yô.	Váy kiểu nào đang thịnh hành? — Váy ngắn đang thịnh hành.	https://luandai123.github.io/Korean_Beginner/L14Gr2.4.mp3	
Lesson14	Grammar	3	Struc	N한테[께] — Cho/Với ai (chỉ đối tượng nhận)				
Lesson14	Grammar	3	Def			한테 dùng với người thường, 께 dùng kính ngữ (với người lớn tuổi/trên). Chỉ người nhận hành động.		
Lesson14	Grammar	3	Form			N한테 (thường) / N께 (kính ngữ) + động từ chỉ cho/tặng/gọi/hỏi.		
Lesson14	Grammar	3.1	Exam	그 책은 누구한테 줄 거예요? — 동생한테 줄 거예요.	Kư chê-gưn nu-gu-han-thê jul kơ-yê-yô? — Tong-seng-han-thê jul kơ-yê-yô.	Cuốn sách đó bạn cho ai? — Tôi cho em.	https://luandai123.github.io/Korean_Beginner/L14Gr3.1.mp3	
Lesson14	Grammar	3.2	Exam	누가 선생님께 이메일을 보냈어요? — 켈리 씨가 보냈어요.	Nu-ga sơn-seng-nim-kkê i-mê-il-ưl bo-nê-ssơ-yô? — Khêl-li ssi-ga bo-nê-ssơ-yô.	Ai đã gửi email cho thầy/cô? — Kelly đã gửi.	https://luandai123.github.io/Korean_Beginner/L14Gr3.2.mp3	
Lesson14	Grammar	3.3	Exam	어머니께 무슨 선물을 드렸어요? — 가방을 사 드렸어요.	Ơ-mơ-ni-kkê mu-sưn sơn-mu-rưl đư-ryơ-ssơ-yô? — Ka-bang-ưl sa đư-ryơ-ssơ-yô.	Bạn đã tặng mẹ quà gì? — Tôi đã mua túi xách tặng mẹ.	https://luandai123.github.io/Korean_Beginner/L14Gr3.3.mp3	
Lesson14	Grammar	3.3.tip	Def			[MẸO] 드리다 = dạng kính ngữ của 주다 (cho/tặng). Dùng khi tặng quà cho người lớn tuổi hơn mình!		
Lesson14	Grammar	4	Struc	V-아/어 보세요 — Hãy thử làm gì đi (gợi ý/đề nghị thử)				
Lesson14	Grammar	4	Def			Dùng để gợi ý ai đó thử làm việc gì. Tương đương "try doing..." trong tiếng Anh.		
Lesson14	Grammar	4	Form			Nguyên âm ㅏ/ㅗ → -아 보세요 | Nguyên âm khác → -어 보세요 | 하다 → 해 보세요		
Lesson14	Grammar	4.1	Exam	이 구두 예쁘네요. 한번 신어 보세요.	I ku-du yê-ppư-nê-yô. Han-bơn shi-nơ bo-sê-yô.	Đôi giày này đẹp nhỉ. Hãy thử đi xem.	https://luandai123.github.io/Korean_Beginner/L14Gr4.1.mp3	
Lesson14	Grammar	4.2	Exam	부모님 선물을 사야 돼요. — 그래요? 그럼 인사동에 가 보세요.	Bu-mo-nim sơn-mu-rưl sa-ya đuê-yô. — Kư-rê-yô? Kư-rơm in-sa-đong-ê ka bo-sê-yô.	Tôi phải mua quà cho bố mẹ. — Vậy à? Thì hãy thử đến Insadong xem.	https://luandai123.github.io/Korean_Beginner/L14Gr4.2.mp3	
Lesson14	Grammar	4.3	Exam	요즘 무슨 책이 재미있어요? — 이 책 한번 읽어 보세요.	Yo-jưm mu-sưn chê-gi jê-mi-i-ssơ-yô? — I chêk han-bơn il-gơ bo-sê-yô.	Dạo này cuốn sách nào thú vị? — Hãy thử đọc cuốn này xem.	https://luandai123.github.io/Korean_Beginner/L14Gr4.3.mp3	
Lesson14	Speaking	1	Struc	Mô tả ngoại hình (외형 묘사하기)			https://luandai123.github.io/Korean_Beginner/L14Sp1.mp3	
Lesson14	Speaking	1.1	Exam	켈리: 아키라 씨, 저 사람은 누구예요?	Khêl-li: A-khi-ra ssi, chơ sa-ra-mưn nu-gu-yê-yô?	Kelly: Akira ơi, người kia là ai vậy?	https://luandai123.github.io/Korean_Beginner/L14Sp1.1.mp3	
Lesson14	Speaking	1.2	Exam	아키라: 누구요?	A-khi-ra: Nu-gu-yô?	Akira: Ai cơ?	https://luandai123.github.io/Korean_Beginner/L14Sp1.2.mp3	
Lesson14	Speaking	1.3	Exam	켈리: 저기 키가 큰 남자요. 청바지를 입었어요.	Khêl-li: Chơ-gi khi-ga kưn nam-ja-yô. Chơng-ba-ji-rưl i-bơ-ssơ-yô.	Kelly: Người đàn ông cao kia kìa. Anh ấy mặc quần jeans.	https://luandai123.github.io/Korean_Beginner/L14Sp1.3.mp3	
Lesson14	Speaking	1.4	Exam	아키라: 아, 저 사람은 유스케 씨예요. 우리 회사에 다녀요.	A-khi-ra: A, chơ sa-ra-mưn yu-sư-khê ssi-yê-yô. U-ri hôi-sa-ê đa-nyơ-yô.	Akira: À, người đó là Yusuke. Anh ấy làm cùng công ty tôi.	https://luandai123.github.io/Korean_Beginner/L14Sp1.4.mp3	
Lesson14	Speaking	1.5	Exam	켈리: 유스케 씨는 어떤 사람이에요?	Khêl-li: Yu-sư-khê ssi-nưn ơ-ttơn sa-ra-mi-ê-yô?	Kelly: Yusuke là người thế nào vậy?	https://luandai123.github.io/Korean_Beginner/L14Sp1.5.mp3	
Lesson14	Speaking	1.6	Exam	아키라: 아주 재미있는 사람이에요.	A-khi-ra: A-ju jê-mi-it-nưn sa-ra-mi-ê-yô.	Akira: Anh ấy là người rất vui tính.	https://luandai123.github.io/Korean_Beginner/L14Sp1.6.mp3	
Lesson14	Speaking	1.7	Exam	켈리: 그래요? 저는 재미있는 사람을 좋아해요. 소개 좀 해 주세요.	Khêl-li: Kư-rê-yô? Chơ-nưn jê-mi-it-nưn sa-ra-mưl jo-a-hê-yô. So-gê chom hê chu-sê-yô.	Kelly: Vậy à? Tôi thích những người vui tính. Hãy giới thiệu anh ấy với tôi đi.	https://luandai123.github.io/Korean_Beginner/L14Sp1.7.mp3	
Lesson14	Speaking	1.8	Exam	아키라: 음, 그럼 지금 같이 가서 인사할까요?	A-khi-ra: Ưm, kư-rơm chi-gưm ka-chi ga-sơ in-sa-hal-kka-yô?	Akira: Ừm, vậy thì bây giờ chúng ta cùng đến chào anh ấy nhé?	https://luandai123.github.io/Korean_Beginner/L14Sp1.8.mp3	
Lesson14	Speaking	1.9	Exam	켈리: 네, 좋아요.	Khêl-li: Nê, jo-a-yô.	Kelly: Vâng, được thôi.	https://luandai123.github.io/Korean_Beginner/L14Sp1.9.mp3	
Lesson14	Speaking	2	Struc	Gợi ý mua quà / trang phục (권유하기)			https://luandai123.github.io/Korean_Beginner/L14Sp2.mp3	
Lesson14	Speaking	2.1	Exam	유진: 나나 씨, 이 티셔츠 어때요? 좀 봐 주세요.	Yu-jin: Na-na ssi, i thi-syơ-chư ơ-ttê-yô? Chom bua chu-sê-yô.	Yujin: Nana ơi, chiếc áo phông này thế nào? Nhìn giúp tôi với.	https://luandai123.github.io/Korean_Beginner/L14Sp2.1.mp3	
Lesson14	Speaking	2.2	Exam	나나: 괜찮네요. 한번 입어 보세요. 유진 씨가 입을 거지요?	Na-na: Guên-chan-nê-yô. Han-bơn i-bơ bo-sê-yô. Yu-jin ssi-ga i-bưl kơ-ji-yô?	Nana: Trông ổn đấy. Hãy thử mặc xem. Bạn mặc cho bản thân chứ?	https://luandai123.github.io/Korean_Beginner/L14Sp2.2.mp3	
Lesson14	Speaking	2.3	Exam	유진: 아니요, 우리 언니한테 선물할 거예요.	Yu-jin: A-ni-yô, u-ri ơn-ni-han-thê sơn-mul-hal kơ-yê-yô.	Yujin: Không, tôi định tặng chị tôi.	https://luandai123.github.io/Korean_Beginner/L14Sp2.3.mp3	
Lesson14	Speaking	2.4	Exam	나나: 그래요? 언니는 어떤 스타일을 좋아해요?	Na-na: Kư-rê-yô? Ơn-ni-nưn ơ-ttơn sư-tha-il-ưl jo-a-hê-yô?	Nana: Vậy à? Chị bạn thích phong cách gì?	https://luandai123.github.io/Korean_Beginner/L14Sp2.4.mp3	
Lesson14	Speaking	2.5	Exam	유진: 우리 언니는 단순한 스타일을 좋아해요.	Yu-jin: U-ri ơn-ni-nưn đan-sun-han sư-tha-il-ưl jo-a-hê-yô.	Yujin: Chị tôi thích phong cách đơn giản.	https://luandai123.github.io/Korean_Beginner/L14Sp2.5.mp3	
Lesson14	Speaking	2.6	Exam	나나: 그럼 이건 어때요? 이게 요즘 유행이에요.	Na-na: Kư-rơm i-gơn ơ-ttê-yô? I-gê yo-jưm yu-heng-i-ê-yô.	Nana: Vậy thì cái này thế nào? Cái này đang thịnh hành dạo này.	https://luandai123.github.io/Korean_Beginner/L14Sp2.6.mp3	
Lesson14	Speaking	2.7	Exam	유진: 그거 예쁘네요.	Yu-jin: Kư-gơ yê-ppư-nê-yô.	Yujin: Cái đó đẹp nhỉ.	https://luandai123.github.io/Korean_Beginner/L14Sp2.7.mp3	
Lesson14	Speaking	2.8	Exam	나나: 예쁘죠? 이거 사세요.	Na-na: Yê-ppư-jyo? I-gơ sa-sê-yô.	Nana: Đẹp chứ? Mua cái này đi.	https://luandai123.github.io/Korean_Beginner/L14Sp2.8.mp3	
Lesson15	Subject	0	Subj	여행을 가고 싶어요 (Tôi muốn đi du lịch)				
Lesson15	Vocabulary	1	Struc	Du lịch (여행)				
Lesson15	Vocabulary	1.1	Exam	돈을 바꾸다	Đon-ưl pa-kkư-đa	Đổi tiền	https://luandai123.github.io/Korean_Beginner/L15Vo1.1.mp3	
Lesson15	Vocabulary	1.1.ex	Exam	여행 전에 돈을 바꿔야 해요.	Yơ-heng jơ-nê đon-ưl pa-kkuô-ya hê-yô.	Trước khi đi du lịch phải đổi tiền.	https://luandai123.github.io/Korean_Beginner/L15Vo1.1.ex.mp3	
Lesson15	Vocabulary	1.2	Exam	비행기 표를 예매하다	Pi-heng-gi phyo-rưl yê-mê-ha-đa	Đặt vé máy bay	https://luandai123.github.io/Korean_Beginner/L15Vo1.2.mp3	
Lesson15	Vocabulary	1.2.ex	Exam	수업 끝나고 이따 예매하려고 해요.	Su-ơp kkưt-na-go i-tta yê-mê-ha-ryơ-go hê-yô.	Tôi định đặt vé sau khi tan học.	https://luandai123.github.io/Korean_Beginner/L15Vo1.2.ex.mp3	
Lesson15	Vocabulary	1.3	Exam	여권을 만들다	Yơ-guôn-ưl man-đưl-đa	Làm hộ chiếu	https://luandai123.github.io/Korean_Beginner/L15Vo1.3.mp3	
Lesson15	Vocabulary	1.3.ex	Exam	여권을 만들어야 해요.	Yơ-guôn-ưl man-đư-rơ-ya hê-yô.	Tôi phải làm hộ chiếu.	https://luandai123.github.io/Korean_Beginner/L15Vo1.3.ex.mp3	
Lesson15	Vocabulary	1.4	Exam	호텔을 예약하다	Ho-thêl-ưl yê-ya-kha-đa	Đặt khách sạn	https://luandai123.github.io/Korean_Beginner/L15Vo1.4.mp3	
Lesson15	Vocabulary	1.4.ex	Exam	먼저 호텔을 예약했어요.	Mơn-jơ ho-thêl-ưl yê-ya-khê-ssơ-yô.	Trước tiên tôi đã đặt khách sạn.	https://luandai123.github.io/Korean_Beginner/L15Vo1.4.ex.mp3	
Lesson15	Vocabulary	1.5	Exam	출발하다	Chul-bal-ha-đa	Khởi hành / Xuất phát	https://luandai123.github.io/Korean_Beginner/L15Vo1.5.mp3	
Lesson15	Vocabulary	1.5.ex	Exam	방학하는 날 저녁에 출발하려고 해요.	Bang-ha-ha-nưn nal jơ-nyơ-gê chul-bal-ha-ryơ-go hê-yô.	Tôi định xuất phát vào buổi tối ngày bắt đầu kỳ nghỉ.	https://luandai123.github.io/Korean_Beginner/L15Vo1.5.ex.mp3	
Lesson15	Vocabulary	1.6	Exam	도착하다	To-cha-kha-đa	Đến nơi / Đến	https://luandai123.github.io/Korean_Beginner/L15Vo1.6.mp3	
Lesson15	Vocabulary	1.6.ex	Exam	집에 도착하면 전화하세요.	Chi-bê to-cha-kha-myơn jơn-hua-ha-sê-yô.	Đến nhà thì gọi điện cho tôi nhé.	https://luandai123.github.io/Korean_Beginner/L15Vo1.6.ex.mp3	
Lesson15	Vocabulary	1.7	Exam	여행하다	Yơ-heng-ha-đa	Đi du lịch	https://luandai123.github.io/Korean_Beginner/L15Vo1.7.mp3	
Lesson15	Vocabulary	1.7.ex	Exam	친구와 함께 여행하고 싶어요.	Chin-gu-ua ham-kkê yơ-heng-ha-go shi-phơ-yô.	Tôi muốn đi du lịch cùng bạn bè.	https://luandai123.github.io/Korean_Beginner/L15Vo1.7.ex.mp3	
Lesson15	Vocabulary	1.8	Exam	돌아오다	To-ra-o-đa	Quay trở về	https://luandai123.github.io/Korean_Beginner/L15Vo1.8.mp3	
Lesson15	Vocabulary	1.8.ex	Exam	언제 돌아올 거예요?	Ơn-jê to-ra-ol kơ-yê-yô?	Bạn sẽ quay về khi nào?	https://luandai123.github.io/Korean_Beginner/L15Vo1.8.ex.mp3	
Lesson15	Vocabulary	1.9	Exam	경치가 아름답다	Kyơng-chi-ga a-rưm-đap-đa	Cảnh đẹp	https://luandai123.github.io/Korean_Beginner/L15Vo1.9.mp3	
Lesson15	Vocabulary	1.9.ex	Exam	제주도는 경치가 정말 아름다워요.	Jê-ju-đo-nưn kyơng-chi-ga jơng-mal a-rưm-đa-uô-yô.	Đảo Jeju có cảnh đẹp thật sự.	https://luandai123.github.io/Korean_Beginner/L15Vo1.9.ex.mp3	
Lesson15	Vocabulary	1.10	Exam	구경거리가 많다	Ku-gyơng-gơ-ri-ga man-ta	Có nhiều thứ để tham quan	https://luandai123.github.io/Korean_Beginner/L15Vo1.10.mp3	
Lesson15	Vocabulary	1.10.ex	Exam	서울에는 구경거리가 많아요.	Sơ-u-rê-nưn ku-gyơng-gơ-ri-ga ma-na-yô.	Seoul có nhiều thứ để tham quan.	https://luandai123.github.io/Korean_Beginner/L15Vo1.10.ex.mp3	
Lesson15	Vocabulary	1.11	Exam	맛있는 음식이 많다	Ma-sit-nưn ưm-shi-gi man-ta	Có nhiều món ngon	https://luandai123.github.io/Korean_Beginner/L15Vo1.11.mp3	
Lesson15	Vocabulary	1.11.ex	Exam	부산에는 맛있는 음식이 많아요.	Bu-sa-nê-nưn ma-sit-nưn ưm-shi-gi ma-na-yô.	Busan có nhiều món ăn ngon.	https://luandai123.github.io/Korean_Beginner/L15Vo1.11.ex.mp3	
Lesson15	Vocabulary	1.12	Exam	물건값이 싸다	Mul-gơn-ga-bi ssa-đa	Giá đồ vật rẻ	https://luandai123.github.io/Korean_Beginner/L15Vo1.12.mp3	
Lesson15	Vocabulary	1.12.ex	Exam	태국은 물건값이 싸요.	Thê-gu-gưn mul-gơn-ga-bi ssa-yô.	Thái Lan giá đồ vật rẻ.	https://luandai123.github.io/Korean_Beginner/L15Vo1.12.ex.mp3	
Lesson15	Vocabulary	1.13	Exam	사람도 없고 조용하다	Sa-ram-đo ơp-kko jo-yong-ha-đa	Vắng vẻ và yên tĩnh	https://luandai123.github.io/Korean_Beginner/L15Vo1.13.mp3	
Lesson15	Vocabulary	1.13.ex	Exam	그 섬은 사람도 없고 조용해요.	Kư sơm-ưn sa-ram-đo ơp-kko jo-yong-hê-yô.	Hòn đảo đó vắng vẻ và yên tĩnh.	https://luandai123.github.io/Korean_Beginner/L15Vo1.13.ex.mp3	
Lesson15	Grammar	1	Struc	A/V-(으)면 — Nếu / Khi (điều kiện / giả thiết)				
Lesson15	Grammar	1	Def			Diễn đạt điều kiện hoặc giả thiết. Tương đương "if / when" trong tiếng Anh. Rất hay dùng trong cuộc sống hàng ngày.		
Lesson15	Grammar	1	Form			Không có patchim → -면 | Có patchim → -으면 | Bất quy tắc ㄹ: ㄹ + -면 (không thêm 으)		
Lesson15	Grammar	1.1	Exam	고향에 가면 뭐 할 거예요? — 친구들을 만나서 맛있는 음식을 먹을 거예요.	Ko-hyang-ê ka-myơn muô hal kơ-yê-yô? — Chin-gu-đưl-ưl man-na-sơ ma-sit-nưn ưm-shi-gưl mơ-gưl kơ-yê-yô.	Nếu về quê thì bạn sẽ làm gì? — Tôi sẽ gặp bạn bè và ăn đồ ngon.	https://luandai123.github.io/Korean_Beginner/L15Gr1.1.mp3	
Lesson15	Grammar	1.2	Exam	길이 복잡하면 지하철을 타세요.	Ki-ri bok-ja-pha-myơn ji-ha-chơ-rưl tha-sê-yô.	Nếu đường tắc thì hãy đi tàu điện ngầm.	https://luandai123.github.io/Korean_Beginner/L15Gr1.2.mp3	
Lesson15	Grammar	1.3	Exam	집에 도착하면 전화하세요.	Ji-bê to-cha-kha-myơn jơn-hua-ha-sê-yô.	Khi đến nhà thì hãy gọi điện cho tôi.	https://luandai123.github.io/Korean_Beginner/L15Gr1.3.mp3	
Lesson15	Grammar	1.4	Exam	친구가 한국에 오면 같이 여행을 할 거예요. 못 오면 집에서 쉴 거예요.	Chin-gu-ga han-gu-gê o-myơn ka-chi yơ-heng-ưl hal kơ-yê-yô. Mot o-myơn ji-bê-sơ shil kơ-yê-yô.	Nếu bạn đến Hàn Quốc thì chúng tôi sẽ đi du lịch cùng nhau. Nếu không đến thì tôi sẽ nghỉ ở nhà.	https://luandai123.github.io/Korean_Beginner/L15Gr1.4.mp3	
Lesson15	Grammar	1.4.tip	Def			[MẸO] (으)면 dùng cho cả điều kiện thực tế lẫn giả định. Rất linh hoạt và thường dùng hàng ngày!		
Lesson15	Grammar	2	Struc	V-는 N — Động từ bổ nghĩa cho danh từ (hiện tại)				
Lesson15	Grammar	2	Def			Động từ đứng trước danh từ để bổ nghĩa. Thêm -는 vào gốc động từ. Tương đương mệnh đề quan hệ hiện tại trong tiếng Anh.		
Lesson15	Grammar	2	Form			Tất cả động từ ở hiện tại + -는 + N. VD: 먹다 → 먹는 음식 (thức ăn đang ăn/thường ăn)		
Lesson15	Grammar	2.1	Exam	요즘 한국어를 배우는 사람들이 많아요.	Yo-jưm han-gu-gơ-rưl pê-u-nưn sa-ram-đưl-i ma-na-yô.	Dạo này có nhiều người học tiếng Hàn.	https://luandai123.github.io/Korean_Beginner/L15Gr2.1.mp3	
Lesson15	Grammar	2.2	Exam	무슨 과일을 좋아해요? — 제가 좋아하는 과일은 딸기예요.	Mu-sưn gua-i-rưl jo-a-hê-yô? — Jê-ga jo-a-ha-nưn gua-i-rưn ttal-gi-yê-yô.	Bạn thích trái cây gì? — Trái cây tôi thích là dâu tây.	https://luandai123.github.io/Korean_Beginner/L15Gr2.2.mp3	
Lesson15	Grammar	2.3	Exam	회사에 다니는 친구가 있어요? — 네, 아키라 씨가 여행사에 다녀요.	Hôi-sa-ê đa-ni-nưn chin-gu-ga i-ssơ-yô? — Nê, a-khi-ra ssi-ga yơ-heng-sa-ê đa-nyơ-yô.	Bạn có bạn làm công ty không? — Có, Akira làm ở công ty du lịch.	https://luandai123.github.io/Korean_Beginner/L15Gr2.3.mp3	
Lesson15	Grammar	3	Struc	V-고 싶다 — Muốn làm gì (nguyện vọng bản thân)				
Lesson15	Grammar	3	Def			Diễn đạt mong muốn của người nói. Chỉ dùng cho ngôi thứ nhất (tôi muốn). Tương đương "want to" trong tiếng Anh.		
